Date,High,Low,Open,Close,Volume,Adj Close
2018-03-20,618.5399780273438,610.3699951171875,613.5499877929688,611.9000244140625,120000,611.9000244140625
2018-03-21,618.989990234375,606.4099731445312,612.9000244140625,606.4099731445312,133100,606.4099731445312
2018-03-22,605.1300048828125,583.3400268554688,601.27001953125,585.3900146484375,212600,585.3900146484375
2018-03-23,594.239990234375,565.8599853515625,586.010009765625,566.8699951171875,232400,566.8699951171875
2018-03-26,590.2899780273438,567.7899780273438,574.4600219726562,588.75,211500,588.75
2018-03-27,591.47998046875,568.989990234375,588.760009765625,573.2100219726562,175400,573.2100219726562
2018-03-28,576.77001953125,564.530029296875,574.4400024414062,571.9000244140625,240900,571.9000244140625
2018-03-29,587.6099853515625,571.5,572.4199829101562,575.030029296875,275300,575.030029296875
2018-04-02,578.3599853515625,556.6199951171875,575.0,562.6799926757812,266800,562.6799926757812
2018-04-03,574.280029296875,561.6199951171875,566.4500122070312,568.5800170898438,279300,568.5800170898438
2018-04-04,576.239990234375,546.0399780273438,559.4600219726562,574.530029296875,286900,574.530029296875
2018-04-05,581.9000244140625,573.8800048828125,577.97998046875,577.6699829101562,194800,577.6699829101562
2018-04-06,576.47998046875,552.1300048828125,573.3599853515625,555.260009765625,255500,555.260009765625
2018-04-09,569.8599853515625,553.5599975585938,553.5599975585938,560.219970703125,131600,560.219970703125
2018-04-10,574.47998046875,561.5900268554688,563.7100219726562,571.280029296875,169500,571.280029296875
2018-04-11,581.2100219726562,561.8800048828125,565.219970703125,565.1699829101562,214700,565.1699829101562
2018-04-12,575.4299926757812,567.0599975585938,568.25,569.760009765625,170400,569.760009765625
2018-04-13,572.2999877929688,565.02001953125,572.2999877929688,568.2100219726562,104600,568.2100219726562
2018-04-16,575.8800048828125,569.5499877929688,570.489990234375,570.760009765625,122600,570.760009765625
2018-04-17,582.72998046875,573.469970703125,573.8200073242188,581.5700073242188,155700,581.5700073242188
2018-04-18,589.9600219726562,578.530029296875,584.47998046875,585.6300048828125,161100,585.6300048828125
2018-04-19,584.6099853515625,573.4199829101562,584.6099853515625,577.3699951171875,132200,577.3699951171875
2018-04-20,580.7899780273438,572.27001953125,578.260009765625,576.760009765625,170600,576.760009765625
2018-04-23,582.0700073242188,573.239990234375,577.0999755859375,574.3499755859375,82000,574.3499755859375
2018-04-24,573.010009765625,557.0800170898438,561.9299926757812,561.8800048828125,174200,561.8800048828125
2018-04-25,564.3400268554688,553.9299926757812,562.010009765625,560.6699829101562,151300,560.6699829101562
2018-04-26,566.9000244140625,560.1699829101562,562.0,563.6099853515625,155900,563.6099853515625
2018-04-27,566.47998046875,562.3300170898438,563.8599853515625,564.010009765625,97600,564.010009765625
2018-04-30,566.2000122070312,559.9199829101562,566.2000122070312,559.9299926757812,287000,559.9299926757812
2018-05-01,567.4199829101562,550.25,555.3699951171875,567.219970703125,285100,567.219970703125
2018-05-02,566.7000122070312,560.1199951171875,564.030029296875,560.8300170898438,181200,560.8300170898438
2018-05-03,574.97998046875,550.030029296875,556.510009765625,574.7999877929688,279400,574.7999877929688
2018-05-04,580.0,550.5,580.0,552.969970703125,375300,552.969970703125
2018-05-07,563.9500122070312,550.010009765625,555.5999755859375,552.9000244140625,171900,552.9000244140625
2018-05-08,554.4099731445312,545.1300048828125,551.7000122070312,546.4299926757812,235100,546.4299926757812
2018-05-09,552.4000244140625,544.6400146484375,548.6599731445312,549.6599731445312,152400,549.6599731445312
2018-05-10,564.4500122070312,552.9600219726562,554.47998046875,563.25,205000,563.25
2018-05-11,567.260009765625,561.6400146484375,566.0,563.719970703125,208800,563.719970703125
2018-05-14,571.02001953125,563.239990234375,566.0700073242188,568.9199829101562,212400,568.9199829101562
2018-05-15,564.0,547.3800048828125,563.6199951171875,556.4400024414062,433800,556.4400024414062
2018-05-16,561.719970703125,554.7999877929688,557.010009765625,560.75,167900,560.75
2018-05-17,563.5999755859375,559.7000122070312,559.7000122070312,562.0999755859375,174800,562.0999755859375
2018-05-18,575.4099731445312,562.0999755859375,563.0,573.1900024414062,253500,573.1900024414062
2018-05-21,582.4299926757812,575.989990234375,575.989990234375,582.010009765625,273500,582.010009765625
2018-05-22,585.6300048828125,573.239990234375,583.030029296875,574.0999755859375,188700,574.0999755859375
2018-05-23,572.2999877929688,567.0,569.8499755859375,569.7999877929688,211300,569.7999877929688
2018-05-24,569.969970703125,564.9299926757812,567.6699829101562,565.5800170898438,136800,565.5800170898438
2018-05-25,565.739990234375,552.7899780273438,565.739990234375,554.8300170898438,209300,554.8300170898438
2018-05-29,554.8099975585938,540.239990234375,551.5,546.739990234375,193600,546.739990234375
2018-05-30,555.8800048828125,548.469970703125,550.8099975585938,551.7100219726562,181700,551.7100219726562
2018-05-31,554.4000244140625,546.7899780273438,549.7899780273438,550.739990234375,265600,550.739990234375
2018-06-01,569.5,554.8300170898438,555.0,569.0,323200,569.0
2018-06-04,574.7100219726562,564.8200073242188,567.4000244140625,572.1599731445312,288300,572.1599731445312
2018-06-05,582.6500244140625,569.5800170898438,572.4199829101562,574.1900024414062,253400,574.1900024414062
2018-06-06,585.280029296875,572.1799926757812,573.7899780273438,584.8699951171875,235600,584.8699951171875
2018-06-07,590.8499755859375,583.8800048828125,585.0,590.6199951171875,366700,590.6199951171875
2018-06-08,595.3099975585938,588.969970703125,590.780029296875,594.8599853515625,290200,594.8599853515625
2018-06-11,595.969970703125,589.6500244140625,594.7999877929688,592.280029296875,229900,592.280029296875
2018-06-12,596.280029296875,590.0900268554688,595.3699951171875,595.1400146484375,196500,595.1400146484375
2018-06-13,596.260009765625,591.6099853515625,594.7999877929688,593.0,221000,593.0
2018-06-14,594.9400024414062,590.760009765625,594.9400024414062,592.7000122070312,191100,592.7000122070312
2018-06-15,594.7000122070312,583.25,592.780029296875,589.0,292300,589.0
2018-06-18,586.3800048828125,578.6400146484375,585.8499755859375,585.3099975585938,172700,585.3099975585938
2018-06-19,581.77001953125,575.5499877929688,579.4500122070312,581.0599975585938,324700,581.0599975585938
2018-06-20,584.5599975585938,572.6500244140625,583.6300048828125,579.6500244140625,170300,579.6500244140625
2018-06-21,581.3300170898438,574.739990234375,580.260009765625,576.3300170898438,258800,576.3300170898438
