Date,High,Low,Open,Close,Volume,Adj Close
2018-03-20,93.19000244140625,88.1500015258789,92.95999908447266,89.19000244140625,2602400.0,85.96945190429688
2018-03-21,91.45999908447266,89.2699966430664,89.44999694824219,89.5,1714500.0,86.26826477050781
2018-03-22,88.4000015258789,84.66000366210938,88.4000015258789,85.0,4618900.0,81.9307632446289
2018-03-23,86.45999908447266,83.80999755859375,85.33999633789062,84.02999877929688,1629600.0,80.99576568603516
2018-03-26,85.08000183105469,82.87999725341797,84.88999938964844,84.94999694824219,1649200.0,81.8825454711914
2018-03-27,85.20999908447266,83.37999725341797,84.93000030517578,84.01000213623047,1454600.0,80.97650146484375
2018-03-28,85.75,84.12999725341797,84.44999694824219,85.11000061035156,1969600.0,82.03678131103516
2018-03-29,86.62000274658203,85.04000091552734,85.12999725341797,86.20999908447266,1528100.0,83.09706115722656
2018-04-02,86.58999633789062,81.81999969482422,86.0999984741211,82.66999816894531,1957700.0,79.68487548828125
2018-04-03,84.01000213623047,81.58000183105469,83.19000244140625,83.93000030517578,1318200.0,80.89937591552734
2018-04-04,86.68000030517578,82.72000122070312,82.76000213623047,86.25,1485600.0,83.13561248779297
2018-04-05,88.56999969482422,85.13999938964844,85.5999984741211,87.37999725341797,3188200.0,84.22480010986328
2018-04-06,87.08000183105469,84.62000274658203,86.29000091552734,85.41000366210938,1592700.0,82.32594299316406
2018-04-09,87.69000244140625,85.33999633789062,85.80999755859375,86.79000091552734,1119600.0,83.65611267089844
2018-04-10,89.47000122070312,87.3499984741211,87.62000274658203,88.91000366210938,1161700.0,85.69956970214844
2018-04-11,89.9000015258789,87.81999969482422,87.94999694824219,89.08999633789062,724700.0,85.87305450439453
2018-04-12,89.83999633789062,87.88999938964844,89.55000305175781,88.19000244140625,649400.0,85.00556945800781
2018-04-13,88.77999877929688,86.11000061035156,88.38999938964844,86.81999969482422,1235700.0,83.68502807617188
2018-04-16,89.66999816894531,84.19000244140625,86.81999969482422,88.7699966430664,5103500.0,85.56462097167969
2018-04-17,91.38999938964844,89.44000244140625,89.5,91.04000091552734,2832600.0,87.75265502929688
2018-04-18,94.22000122070312,91.4000015258789,91.66999816894531,92.75,2130100.0,89.40089416503906
2018-04-19,92.58999633789062,90.27999877929688,92.58999633789062,91.69000244140625,1075500.0,88.37918090820312
2018-04-20,92.0199966430664,89.12000274658203,92.0,89.87000274658203,886700.0,86.6249008178711
2018-04-23,90.81999969482422,89.83999633789062,90.1500015258789,90.73999786376953,959900.0,87.46347045898438
2018-04-24,91.9800033569336,89.38999938964844,91.4000015258789,90.13999938964844,994200.0,86.88514709472656
2018-04-25,91.45999908447266,89.30000305175781,89.91999816894531,91.43000030517578,722400.0,88.12855529785156
2018-04-26,92.81999969482422,91.12000274658203,91.8499984741211,92.08000183105469,1059300.0,88.75508880615234
2018-04-27,93.25,91.7300033569336,91.93000030517578,93.06999969482422,1080600.0,89.70935821533203
2018-04-30,93.27999877929688,90.52999877929688,93.27999877929688,90.58000183105469,1108200.0,87.30925750732422
2018-05-01,90.69000244140625,87.69000244140625,90.44999694824219,89.19999694824219,1672700.0,85.97908782958984
2018-05-02,95.0,87.05000305175781,88.55999755859375,92.18000030517578,3502300.0,88.85148620605469
2018-05-03,89.48999786376953,85.2699966430664,89.25,85.37000274658203,3482500.0,82.28738403320312
2018-05-04,87.30000305175781,83.48999786376953,84.51000213623047,86.37000274658203,1962400.0,83.25128173828125
2018-05-07,87.4800033569336,84.5999984741211,86.44999694824219,84.69000244140625,1285200.0,81.6319351196289
2018-05-08,85.47000122070312,83.7699966430664,84.58000183105469,84.69000244140625,1593300.0,81.6319351196289
2018-05-09,85.61000061035156,84.27999877929688,84.81999969482422,84.72000122070312,2054200.0,81.66085815429688
2018-05-10,87.83000183105469,85.41000366210938,85.41000366210938,85.52999877929688,1996500.0,82.44160461425781
2018-05-11,87.5,84.63999938964844,85.5999984741211,86.87999725341797,1853300.0,83.74285888671875
2018-05-14,88.4800033569336,86.91000366210938,87.43000030517578,87.27999877929688,1015000.0,84.12841796875
2018-05-15,87.4800033569336,85.43000030517578,86.5999984741211,85.66999816894531,1028200.0,82.57655334472656
2018-05-16,86.7300033569336,85.30999755859375,85.93000030517578,85.98999786376953,1017400.0,82.88500213623047
2018-05-17,87.86000061035156,85.33000183105469,85.94000244140625,87.06999969482422,1531700.0,83.92601013183594
2018-05-18,87.02999877929688,84.69999694824219,86.83999633789062,84.7699966430664,1309300.0,82.06720733642578
2018-05-21,85.61000061035156,84.04000091552734,85.2300033569336,84.33999633789062,972500.0,81.65092468261719
2018-05-22,85.73999786376953,84.26000213623047,84.58999633789062,84.51000213623047,1058200.0,81.81550598144531
2018-05-23,84.62999725341797,83.3499984741211,83.87999725341797,83.95999908447266,923500.0,81.28304290771484
2018-05-24,85.2300033569336,82.33999633789062,83.55999755859375,84.08999633789062,1224100.0,81.40890502929688
2018-05-25,86.12999725341797,83.98999786376953,84.45999908447266,85.48999786376953,786200.0,82.76426696777344
2018-05-29,84.8499984741211,82.0999984741211,84.56999969482422,82.56999969482422,1390600.0,79.93736267089844
2018-05-30,84.58000183105469,82.48999786376953,82.81999969482422,84.12999725341797,910900.0,81.4476318359375
