Attributes,Adj Close,Close,High,Low,Open,Volume,30ma
2017-05-01,6.369999885559082,6.369999885559082,6.369999885559082,6.269999980926514,6.349999904632568,392500,6.252333370844523
2017-05-02,6.289999961853027,6.289999961853027,6.449999809265137,6.21999979019165,6.360000133514404,457400,6.258666706085205
2017-05-03,6.309999942779541,6.309999942779541,6.369999885559082,6.25,6.25,381600,6.273666699727376
2017-05-04,6.559999942779541,6.559999942779541,6.579999923706055,6.289999961853027,6.309999942779541,555900,6.29500002861023
2017-05-05,6.46999979019165,6.46999979019165,6.590000152587891,6.369999885559082,6.559999942779541,447100,6.31233336130778
2017-05-08,6.289999961853027,6.289999961853027,6.630000114440918,6.28000020980835,6.610000133514404,542100,6.320333353678385
2017-05-09,6.380000114440918,6.380000114440918,6.380000114440918,6.199999809265137,6.300000190734863,562400,6.3243333498636884
2017-05-10,6.389999866485596,6.389999866485596,6.46999979019165,6.289999961853027,6.300000190734863,491600,6.324000008900961
2017-05-11,6.75,6.75,6.789999961853027,6.389999866485596,6.5,1041500,6.330000003178914
2017-05-12,7.139999866485596,7.139999866485596,7.449999809265137,6.730000019073486,6.75,2854400,6.35
2017-05-15,7.349999904632568,7.349999904632568,7.420000076293945,7.079999923706055,7.130000114440918,1071600,6.374333333969116
2017-05-16,7.340000152587891,7.340000152587891,7.409999847412109,7.21999979019165,7.369999885559082,710800,6.407000001271566
2017-05-17,7.21999979019165,7.21999979019165,7.360000133514404,7.130000114440918,7.199999809265137,914000,6.439333327611288
2017-05-18,7.369999885559082,7.369999885559082,7.400000095367432,7.159999847412109,7.210000038146973,673600,6.483666658401489
2017-05-19,7.170000076293945,7.170000076293945,7.519999980926514,7.159999847412109,7.389999866485596,720100,6.520333321889241
2017-05-22,7.090000152587891,7.090000152587891,7.320000171661377,7.019999980926514,7.199999809265137,703500,6.547999986012777
2017-05-23,7.130000114440918,7.130000114440918,7.159999847412109,7.03000020980835,7.119999885559082,412400,6.579999987284342
2017-05-24,8.680000305175781,8.680000305175781,9.859999656677246,8.569999694824219,9.649999618530273,28614200,6.6643333276112875
2017-05-25,7.989999771118164,7.989999771118164,8.729999542236328,7.760000228881836,8.649999618530273,5695400,6.728333314259847
2017-05-26,7.880000114440918,7.880000114440918,8.210000038146973,7.840000152587891,7.949999809265137,1631700,6.7879999796549475
2017-05-30,7.570000171661377,7.570000171661377,7.880000114440918,7.539999961853027,7.860000133514404,1526400,6.835666656494141
2017-05-31,7.550000190734863,7.550000190734863,7.820000171661377,7.53000020980835,7.590000152587891,1738800,6.883333333333334
2017-06-01,7.639999866485596,7.639999866485596,7.71999979019165,7.329999923706055,7.5,1534500,6.934666665395101
2017-06-02,7.739999771118164,7.739999771118164,7.78000020980835,7.460000038146973,7.679999828338623,1307900,6.988333320617675
2017-06-05,7.46999979019165,7.46999979019165,7.760000228881836,7.449999809265137,7.760000228881836,992900,7.028333314259847
2017-06-06,7.480000019073486,7.480000019073486,7.539999961853027,7.400000095367432,7.460000038146973,565000,7.059999974568685
2017-06-07,7.389999866485596,7.389999866485596,7.699999809265137,7.260000228881836,7.650000095367432,1456200,7.07999997138977
2017-06-08,8.1899995803833,8.1899995803833,8.329999923706055,7.46999979019165,7.5,5070600,7.130666621526083
2017-06-09,8.100000381469727,8.100000381469727,8.640000343322754,7.949999809265137,8.600000381469727,4695500,7.186333306630453
2017-06-12,8.180000305175781,8.180000305175781,8.1899995803833,7.880000114440918,8.170000076293945,1335200,7.2493333180745445
2017-06-13,8.199999809265137,8.199999809265137,8.300000190734863,8.109999656677246,8.199999809265137,878200,7.3103333155314125
2017-06-14,8.0,8.0,8.270000457763672,7.949999809265137,8.199999809265137,1055000,7.367333316802979
2017-06-15,7.760000228881836,7.760000228881836,8.020000457763672,7.699999809265137,8.020000457763672,908300,7.415666659673055
2017-06-16,7.840000152587891,7.840000152587891,7.920000076293945,7.71999979019165,7.71999979019165,2074100,7.458333333333333
2017-06-19,7.989999771118164,7.989999771118164,8.050000190734863,7.800000190734863,7.840000152587891,820700,7.508999999364217
2017-06-20,7.96999979019165,7.96999979019165,8.149999618530273,7.909999847412109,7.909999847412109,758800,7.5649999936421715
2017-06-21,8.0600004196167,8.0600004196167,8.170000076293945,7.940000057220459,7.989999771118164,807500,7.621000003814697
2017-06-22,8.079999923706055,8.079999923706055,8.390000343322754,8.010000228881836,8.119999885559082,1210900,7.677333339055379
2017-06-23,8.199999809265137,8.199999809265137,8.239999771118164,7.989999771118164,8.079999923706055,1338600,7.725666666030884
2017-06-26,8.380000114440918,8.380000114440918,8.430000305175781,8.15999984741211,8.25,1321900,7.767000007629394
2017-06-27,8.119999885559082,8.119999885559082,8.4399995803833,8.109999656677246,8.4399995803833,1333100,7.792666673660278
2017-06-28,8.229999542236328,8.229999542236328,8.40999984741211,8.029999732971191,8.199999809265137,735000,7.822333319981893
2017-06-29,7.920000076293945,7.920000076293945,8.220000267028809,7.829999923706055,8.170000076293945,1062300,7.845666662851969
2017-06-30,7.840000152587891,7.840000152587891,8.029999732971191,7.829999923706055,7.949999809265137,539300,7.8613333384195965
2017-07-03,8.029999732971191,8.029999732971191,8.069999694824219,7.860000133514404,7.860000133514404,309900,7.889999993642172
2017-07-05,8.0600004196167,8.0600004196167,8.149999618530273,8.0,8.0,473100,7.9223333358764645
2017-07-06,7.769999980926514,7.769999980926514,8.210000038146973,7.739999771118164,8.119999885559082,1035300,7.943666664759318
2017-07-07,7.880000114440918,7.880000114440918,7.940000057220459,7.760000228881836,7.829999923706055,461400,7.916999991734823
2017-07-10,7.71999979019165,7.71999979019165,7.869999885559082,7.690000057220459,7.840000152587891,514600,7.9079999923706055
2017-07-11,7.800000190734863,7.800000190734863,7.869999885559082,7.71999979019165,7.730000019073486,486800,7.90533332824707
2017-07-12,7.860000133514404,7.860000133514404,7.920000076293945,7.769999980926514,7.860000133514404,426100,7.914999993642171
2017-07-13,7.960000038146973,7.960000038146973,8.050000190734863,7.690000057220459,7.849999904632568,533600,7.928666655222575
2017-07-14,7.960000038146973,7.960000038146973,8.100000381469727,7.909999847412109,7.989999771118164,589900,7.939333327611288
2017-07-17,7.769999980926514,7.769999980926514,8.020000457763672,7.760000228881836,7.949999809265137,593600,7.940333334604899
2017-07-18,7.829999923706055,7.829999923706055,7.869999885559082,7.690000057220459,7.760000228881836,712700,7.95233333905538
2017-07-19,6.78000020980835,6.78000020980835,7.539999961853027,6.769999980926514,7.409999847412109,5541100,7.929000012079874
2017-07-20,6.010000228881836,6.010000228881836,6.28000020980835,6.0,6.269999980926514,15829200,7.88300002415975
2017-07-21,6.010000228881836,6.010000228881836,6.130000114440918,5.980000019073486,6.039999961853027,4494900,7.810333379109701
2017-07-24,5.960000038146973,5.960000038146973,6.03000020980835,5.849999904632568,6.019999980926514,2639300,7.739000034332276
2017-07-25,5.96999979019165,5.96999979019165,6.03000020980835,5.900000095367432,6.0,1567600,7.665333350499471
2017-07-26,5.940000057220459,5.940000057220459,6.039999961853027,5.900000095367432,5.960000038146973,1749800,7.590000025431315
2017-07-27,5.510000228881836,5.510000228881836,6.010000228881836,5.5,6.0,3243400,7.507000033060709
2017-07-28,5.519999980926514,5.519999980926514,5.739999771118164,5.5,5.53000020980835,2198000,7.432333358128866
2017-07-31,5.559999942779541,5.559999942779541,5.690000057220459,5.510000228881836,5.539999961853027,1096800,7.3563333511352536
2017-08-01,5.559999942779541,5.559999942779541,5.619999885559082,5.340000152587891,5.559999942779541,2865700,7.2753333568573
2017-08-02,5.389999866485596,5.389999866485596,5.670000076293945,5.360000133514404,5.570000171661377,1075300,7.189333359400432
2017-08-03,5.480000019073486,5.480000019073486,5.579999923706055,5.320000171661377,5.369999885559082,1343300,7.1033333460489905
2017-08-04,5.630000114440918,5.630000114440918,5.650000095367432,5.460000038146973,5.53000020980835,853400,7.021666685740153
2017-08-07,5.639999866485596,5.639999866485596,5.71999979019165,5.630000114440918,5.639999866485596,944900,6.9363333543141685
2017-08-08,5.429999828338623,5.429999828338623,5.699999809265137,5.420000076293945,5.639999866485596,1361900,6.838000011444092
2017-08-09,5.630000114440918,5.630000114440918,5.800000190734863,5.420000076293945,5.639999866485596,1429100,6.755000019073487
2017-08-10,5.489999771118164,5.489999771118164,5.650000095367432,5.380000114440918,5.610000133514404,1365200,6.663666693369548
2017-08-11,5.559999942779541,5.559999942779541,5.650000095367432,5.440000057220459,5.489999771118164,1077100,6.585000022252401
2017-08-14,5.639999866485596,5.639999866485596,5.71999979019165,5.570000171661377,5.570000171661377,799600,6.511666679382325
2017-08-15,5.639999866485596,5.639999866485596,5.710000038146973,5.610000133514404,5.639999866485596,577800,6.432000017166137
2017-08-16,5.519999980926514,5.519999980926514,5.75,5.510000228881836,5.639999866485596,1029900,6.347333335876465
2017-08-17,5.360000133514404,5.360000133514404,5.619999885559082,5.360000133514404,5.510000228881836,851400,6.267000007629394
2017-08-18,5.449999809265137,5.449999809265137,5.559999942779541,5.28000020980835,5.300000190734863,838500,6.185999997456869
2017-08-21,5.460000038146973,5.460000038146973,5.5,5.360000133514404,5.449999809265137,619700,6.110666672388713
2017-08-22,5.559999942779541,5.559999942779541,5.590000152587891,5.460000038146973,5.46999979019165,809000,6.0359999974568685
2017-08-23,5.550000190734863,5.550000190734863,5.639999866485596,5.5,5.559999942779541,737400,5.9589999993642175
2017-08-24,5.789999961853027,5.789999961853027,5.809999942779541,5.559999942779541,5.639999866485596,2061900,5.886666663487753
2017-08-25,5.610000133514404,5.610000133514404,5.789999961853027,5.599999904632568,5.789999961853027,892700,5.808333333333334
2017-08-28,5.730000019073486,5.730000019073486,5.75,5.670000076293945,5.670000076293945,578200,5.740333334604899
2017-08-29,5.949999809265137,5.949999809265137,5.989999771118164,5.639999866485596,5.690000057220459,1375600,5.677666664123535
2017-08-30,5.860000133514404,5.860000133514404,6.050000190734863,5.849999904632568,5.949999809265137,1204300,5.646999994913737
2017-08-31,5.940000057220459,5.940000057220459,5.989999771118164,5.829999923706055,5.900000095367432,843900,5.644666655858358
2017-09-01,5.940000057220459,5.940000057220459,6.03000020980835,5.829999923706055,5.960000038146973,954800,5.642333316802978
2017-09-05,5.809999942779541,5.809999942779541,6.0,5.71999979019165,5.940000057220459,919900,5.637333313624064
2017-09-06,5.989999771118164,5.989999771118164,6.179999828338623,5.889999866485596,6.039999961853027,1777100,5.637999979654948
2017-09-07,6.079999923706055,6.079999923706055,6.150000095367432,5.860000133514404,5.960000038146973,1196600,5.642666641871134
2017-09-08,6.050000190734863,6.050000190734863,6.139999866485596,6.010000228881836,6.090000152587891,929600,5.660666640599569
2017-09-11,6.03000020980835,6.03000020980835,6.650000095367432,6.010000228881836,6.230000019073486,2227300,5.677666648228963
2017-09-12,6.0,6.0,6.130000114440918,5.909999847412109,6.03000020980835,1910700,5.692333316802978
2017-09-13,5.920000076293945,5.920000076293945,6.059999942779541,5.889999866485596,5.989999771118164,930000,5.704333321253459
2017-09-14,5.920000076293945,5.920000076293945,5.96999979019165,5.860000133514404,5.920000076293945,943700,5.721999994913737
2017-09-15,5.96999979019165,5.96999979019165,5.989999771118164,5.880000114440918,5.920000076293945,4351600,5.738333320617675
2017-09-18,6.0,6.0,6.090000152587891,5.920000076293945,5.96999979019165,1163500,5.750666650136312
2017-09-19,6.070000171661377,6.070000171661377,6.070000171661377,5.96999979019165,6.03000020980835,737500,5.764999993642172
2017-09-20,6.050000190734863,6.050000190734863,6.090000152587891,5.920000076293945,6.050000190734863,670900,5.785666672388713
2017-09-21,6.289999961853027,6.289999961853027,6.449999809265137,6.079999923706055,6.119999885559082,2130900,5.80766666730245
2017-09-22,6.150000095367432,6.150000095367432,6.289999961853027,6.070000171661377,6.289999961853027,975800,5.829666678110758
2017-09-25,6.289999961853027,6.289999961853027,6.340000152587891,6.170000076293945,6.239999771118164,1026500,5.854000012079875
2017-09-26,6.309999942779541,6.309999942779541,6.320000171661377,6.110000133514404,6.269999980926514,763200,5.876333347956339
2017-09-27,6.369999885559082,6.369999885559082,6.400000095367432,6.170000076293945,6.309999942779541,1132800,5.900666681925456
2017-09-28,6.309999942779541,6.309999942779541,6.440000057220459,6.300000190734863,6.389999866485596,1011800,5.927000013987223
2017-09-29,6.340000152587891,6.340000152587891,6.389999866485596,6.269999980926514,6.340000152587891,801500,5.959666681289673
2017-10-02,6.579999923706055,6.579999923706055,6.579999923706055,6.329999923706055,6.349999904632568,1219200,5.9973333517710365
2017-10-03,6.510000228881836,6.510000228881836,6.599999904632568,6.389999866485596,6.579999923706055,978300,6.032333358128866
2017-10-04,6.480000019073486,6.480000019073486,6.510000228881836,6.380000114440918,6.510000228881836,760800,6.0630000273386635
2017-10-05,6.679999828338623,6.679999828338623,7.0,6.460000038146973,6.929999828338623,3607900,6.100666681925456
2017-10-06,6.650000095367432,6.650000095367432,6.75,6.519999980926514,6.71999979019165,966900,6.129333353042602
2017-10-09,6.510000228881836,6.510000228881836,6.610000133514404,6.480000019073486,6.579999923706055,852700,6.159333356221517
2017-10-10,6.440000057220459,6.440000057220459,6.519999980926514,6.380000114440918,6.510000228881836,729300,6.18300002415975
2017-10-11,6.289999961853027,6.289999961853027,6.449999809265137,6.25,6.429999828338623,1212700,6.1943333625793455
2017-10-12,6.329999923706055,6.329999923706055,6.5,6.28000020980835,6.309999942779541,1813400,6.210000022252401
2017-10-13,6.239999771118164,6.239999771118164,6.389999866485596,6.170000076293945,6.369999885559082,818200,6.220000012715658
2017-10-16,6.210000038146973,6.210000038146973,6.360000133514404,6.159999847412109,6.309999942779541,895200,6.229000012079875
2017-10-17,6.239999771118164,6.239999771118164,6.269999980926514,6.150000095367432,6.179999828338623,518200,6.243333339691162
2017-10-18,6.320000171661377,6.320000171661377,6.429999828338623,6.25,6.360000133514404,1524000,6.254333353042602
2017-10-19,6.25,6.25,6.360000133514404,6.21999979019165,6.340000152587891,938700,6.260000022252401
2017-10-20,6.230000019073486,6.230000019073486,6.349999904632568,6.179999828338623,6.260000228881836,868600,6.266000016530355
2017-10-23,5.920000076293945,5.920000076293945,6.239999771118164,5.920000076293945,6.190000057220459,1628400,6.262333345413208
2017-10-24,5.789999961853027,5.789999961853027,6.039999961853027,5.78000020980835,5.980000019073486,1675200,6.2553333441416425
2017-10-25,5.679999828338623,5.679999828338623,5.880000114440918,5.630000114440918,5.789999961853027,1148100,6.247333335876465
2017-10-26,5.619999885559082,5.619999885559082,5.690000057220459,5.550000190734863,5.659999847412109,723900,6.237333329518636
2017-10-27,5.829999923706055,5.829999923706055,5.860000133514404,5.630000114440918,5.650000095367432,1006300,6.23266666730245
2017-10-30,5.820000171661377,5.820000171661377,5.869999885559082,5.71999979019165,5.78000020980835,642500,6.2266666730244955
2017-10-31,5.829999923706055,5.829999923706055,5.920000076293945,5.78000020980835,5.849999904632568,698400,6.218666664759318
2017-11-01,5.699999809265137,5.699999809265137,5.880000114440918,5.670000076293945,5.849999904632568,737100,6.206999985376994
2017-11-02,5.75,5.75,5.769999980926514,5.639999866485596,5.710000038146973,591500,6.188999986648559
2017-11-03,5.769999980926514,5.769999980926514,5.809999942779541,5.679999828338623,5.739999771118164,1072200,6.176333316167196
2017-11-06,5.659999847412109,5.659999847412109,5.800000190734863,5.659999847412109,5.760000228881836,638000,6.155333312352498
2017-11-07,5.309999942779541,5.309999942779541,5.659999847412109,5.300000190734863,5.639999866485596,1406200,6.121999979019165
2017-11-08,5.329999923706055,5.329999923706055,5.409999847412109,5.21999979019165,5.369999885559082,1002900,6.087333313624064
2017-11-09,4.429999828338623,4.429999828338623,5.099999904632568,4.400000095367432,5.0,3801100,6.0246666431427
2017-11-10,4.739999771118164,4.739999771118164,4.769999980926514,4.449999809265137,4.53000020980835,1969800,5.971333297093709
2017-11-13,4.550000190734863,4.550000190734863,4.869999885559082,4.539999961853027,4.769999980926514,1198900,5.903666639328003
2017-11-14,4.309999942779541,4.309999942779541,4.559999942779541,4.199999809265137,4.550000190734863,1678800,5.830333296457926
2017-11-15,4.480000019073486,4.480000019073486,4.550000190734863,4.269999980926514,4.28000020980835,1133500,5.76366662979126
2017-11-16,4.639999866485596,4.639999866485596,4.699999809265137,4.510000228881836,4.539999961853027,1045100,5.695666631062825
2017-11-17,4.71999979019165,4.71999979019165,4.789999961853027,4.619999885559082,4.619999885559082,923400,5.631333287556966
2017-11-20,4.559999942779541,4.559999942779541,4.760000228881836,4.5,4.739999771118164,1062400,5.566333278020223
2017-11-21,4.639999866485596,4.639999866485596,4.739999771118164,4.579999923706055,4.619999885559082,1074200,5.5063332716623945
2017-11-22,4.590000152587891,4.590000152587891,4.710000038146973,4.570000171661377,4.650000095367432,788500,5.449666611353556
2017-11-24,4.590000152587891,4.590000152587891,4.630000114440918,4.550000190734863,4.579999923706055,272100,5.391666618982951
2017-11-27,4.519999980926514,4.519999980926514,4.96999979019165,4.5,4.610000133514404,2000600,5.334333292643229
2017-11-28,4.630000114440918,4.630000114440918,4.659999847412109,4.420000076293945,4.519999980926514,1348000,5.281666628519694
2017-11-29,4.489999771118164,4.489999771118164,4.800000190734863,4.460000038146973,4.699999809265137,1129200,5.223333295186361
2017-11-30,4.590000152587891,4.590000152587891,4.610000133514404,4.440000057220459,4.489999771118164,970400,5.165666627883911
2017-12-01,4.579999923706055,4.579999923706055,4.679999828338623,4.380000114440918,4.599999904632568,1055100,5.109999958674113
2017-12-04,4.489999771118164,4.489999771118164,4.690000057220459,4.480000019073486,4.610000133514404,1045500,5.051999950408936
2017-12-05,4.380000114440918,4.380000114440918,4.5,4.329999923706055,4.480000019073486,898100,5.000666618347168
2017-12-06,4.380000114440918,4.380000114440918,4.429999828338623,4.340000152587891,4.400000095367432,717100,4.953666623433431
2017-12-07,4.380000114440918,4.380000114440918,4.46999979019165,4.28000020980835,4.380000114440918,1184300,4.910333299636841
2017-12-08,4.5,4.5,4.550000190734863,4.380000114440918,4.420000076293945,1093300,4.8729999701182045
2017-12-11,4.5,4.5,4.619999885559082,4.489999771118164,4.5,855800,4.828666639328003
2017-12-12,4.25,4.25,4.539999961853027,4.21999979019165,4.5,2036900,4.776333300272624
2017-12-13,4.460000038146973,4.460000038146973,4.489999771118164,4.25,4.25,1443400,4.730666637420654
2017-12-14,4.28000020980835,4.28000020980835,4.480000019073486,4.260000228881836,4.429999828338623,1325800,4.683333317438762
2017-12-15,4.400000095367432,4.400000095367432,4.409999847412109,4.210000038146973,4.289999961853027,1446900,4.638333320617676
2017-12-18,4.300000190734863,4.300000190734863,4.429999828338623,4.260000228881836,4.400000095367432,947900,4.589333327611287
2017-12-19,4.329999923706055,4.329999923706055,4.460000038146973,4.21999979019165,4.25,1736100,4.544999996821086
2017-12-20,4.269999980926514,4.269999980926514,4.380000114440918,4.260000228881836,4.300000190734863,1044700,4.510333331425985
